#gene	sample7	sample8	sample9
DNTTIP2	3091	3606	5694
GCLM	2125	3059	1812
ABCA4	1422	2154	1933
ARHGAP29	1200	1074	2061
ABCD3	2587	1156	2688
F3	3814	1454	1935
SLC44A3	2675	1400	690
CNN3	2520	3158	1756
ALG14	799	1164	1124
TMEM56	265	225	487
TMEM56-RWDD3	44	176	143
RWDD3	2397	3933	2386
PTBP2	1168	210	904
DPYD	4567	6626	784
SNX7	218	654	310
PLPPR5	1089	214	1050
PLPPR4	661	500	338
PALMD	352	260	632
FRRS1	452	634	205
AGL	357	186	200
AC096949.1	5681	7037	6845
SLC35A3	561	612	430
MFSD14A	4783	2932	3409
SASS6	6657	10140	5726
TRMT13	3441	2156	4303
LRRC39	3950	3274	8358
DBT	628	1554	755
RTCA	6573	12782	3295
CDC14A	3617	7065	2836
GPR88	7111	4938	2056
VCAM1	17109	10800	6179
EXTL2	2290	944	2395
SLC30A7	1441	1911	1146
DPH5	10976	6359	7811
S1PR1	515	294	246
OLFM3	741	392	672
COL11A1	10991	8690	17202
RNPC3	2174	2165	4973
AMY2B	1231	3045	3320
AMY2A	661	377	265
AMY1A	977	966	1308
AMY1B	225	332	173
AMY1C	5270	1347	2633
PRMT6	506	722	714
NTNG1	2046	2219	1962
VAV3	1657	1441	906
SLC25A24	1358	737	1329
NBPF4	4625	5262	4873
NBPF6	1753	1719	1100
FAM102B	3325	1224	2832
HENMT1	1616	896	1641
PRPF38B	689	298	1345
FNDC7	9909	9166	6930
STXBP3	3386	5232	3333
AKNAD1	869	829	308
RP11-475E11.9	1521	320	499
GPSM2	1095	5311	3153
CLCC1	2962	2166	2497
WDR47	3097	4167	1235
TAF13	5394	10190	15341
TMEM167B	227	145	465
C1orf194	1437	1115	1192
KIAA1324	2769	1028	1757
SARS	334	192	248
CELSR2	2574	2844	2606
PSRC1	2713	2074	2910
MYBPHL	4547	4819	4379
SORT1	11138	5769	6823
PSMA5	7540	7784	8564
SYPL2	40	78	75
ATXN7L2	2171	1201	755
CYB561D1	4463	6229	3752
AMIGO1	8231	3841	4458
GPR61	4281	4766	3713
GNAI3	1014	614	730
GNAT2	4002	1030	2297
AMPD2	711	549	526
GSTM4	1172	543	830
GSTM2	8037	2478	4295
GSTM1	48	47	23
GSTM5	2160	1753	953
GSTM3	10078	5494	4738
EPS8L3	4797	6768	1774
CSF1	543	258	326
AHCYL1	333	313	284
STRIP1	60	137	74
ALX3	13010	7978	1904
UBL4B	562	664	770
SLC6A17	939	2335	2046
KCNC4	1341	1701	3047
RBM15	6274	2344	4517
SLC16A4	12678	10522	3652
LAMTOR5	1361	2893	1067
PROK1	11575	3917	4944
KCNA10	1212	2250	2437
KCNA2	629	335	302
KCNA3	4596	4491	4383
CD53	1617	1278	1449
LRIF1	7631	3100	3491
DRAM2	1600	2414	1428
CEPT1	2317	2974	2696
DENND2D	7468	5271	4685
CHI3L2	3579	2445	1093
CHIA	1698	1114	1704
PIFO	1030	1002	2461
OVGP1	1578	547	910
WDR77	2946	2169	4304
ATP5F1	772	404	521
C1orf162	2660	2152	2607
TMIGD3	6930	4199	6110
ADORA3	7059	13669	16361
RAP1A	2386	2379	1407
FAM212B	596	1701	1098
DDX20	20177	3790	7958
KCND3	1922	3607	3321
CTTNBP2NL	120	76	113
WNT2B	2433	3156	2843
ST7L	2941	3333	2376
CAPZA1	3114	2663	6337
MOV10	581	1077	641
RHOC	2562	2267	1949
RP11-426L16.10	1145	1089	1219
PPM1J	1113	617	548
FAM19A3	2718	4748	4510
SLC16A1	713	339	957
LRIG2	1438	2982	2439
MAGI3	128	137	82
PHTF1	1952	3303	3574
RSBN1	5088	2508	6228
PTPN22	656	839	1204
BCL2L15	8637	7964	15129
AP4B1	2952	9985	5457
DCLRE1B	25	42	23
HIPK1	456	476	692
OLFML3	813	1170	988
SYT6	748	141	831
TRIM33	1481	1121	572
BCAS2	243	559	1556
DENND2C	1688	665	1181
AMPD1	1485	2779	2310
NRAS	2395	651	2532
CSDE1	7244	7251	9322
SIKE1	115	86	169
SYCP1	3560	4562	4159
TSHB	913	1132	490
TSPAN2	452	544	784
NGF	1510	3503	3198
VANGL1	590	271	654
CASQ2	10494	5887	6227
NHLH2	1251	921	1906
SLC22A15	673	732	580
MAB21L3	4765	1984	6334
ATP1A1	484	842	610
CD58	1095	2233	3383
IGSF3	963	1810	1300
CD2	503	242	156
PTGFRN	2907	5022	3058
CD101	204	476	288
TTF2	648	1441	1314
TRIM45	84	57	157
VTCN1	3665	5449	3245
MAN1A2	1074	2775	1539
FAM46C	11587	5636	3791
GDAP2	11	31	8
WDR3	3398	4728	3347
SPAG17	953	1004	377
TBX15	1064	823	313
WARS2	1371	1425	2044
HAO2	387	824	807
HSD3B2	1725	1486	3531
HSD3B1	1934	1501	570
ZNF697	3188	6581	12553
PHGDH	1040	2013	893
HMGCS2	7833	4722	5850
REG4	2657	2585	2183
ADAM30	943	2981	1247
NOTCH2	3262	3075	2344
SEC22B	196	196	215
NBPF26	2854	1481	2341
PPIAL4A	743	418	1444
AC241377.1	5242	3971	5589
FCGR1B	7989	4062	5387
FAM72B	3535	3970	4943
SRGAP2C	3001	1839	3023
HIST2H3PS2	4655	4819	6285
FAM72C	3278	3692	5316
PPIAL4E	240	193	235
NBPF15	1300	1216	326
PPIAL4F	1722	1662	2814
SRGAP2B	1115	1135	760
FAM72D	78	154	42
AC241585.1	1633	6753	5452
PPIAL4D	4221	4358	3477
NBPF20	4858	4493	2429
GPR89A	1669	896	387
PDZK1	6056	7624	5935
CD160	217	244	73
RNF115	18330	17347	10242
POLR3C	3748	5880	4064
NUDT17	615	1458	676
PIAS3	3737	1312	1555
ANKRD35	609	527	656
ITGA10	7494	4856	4813
PEX11B	1720	3508	2302
RBM8A	604	324	211
CH17-270A2.2	6017	8393	5689
LIX1L	2864	2383	3856
ANKRD34A	1440	1598	881
POLR3GL	3761	5326	1830
TXNIP	4121	4102	4758
HFE2	6223	3940	5529
NBPF10	167	1686	1908
RP11-458D21.5	1692	3154	4646
NOTCH2NL	559	776	1358
AC243756.1	1286	3217	1058
NBPF12	2378	4205	1727
PRKAB2	2514	2340	2865
FMO5	404	513	429
CHD1L	4093	6021	7362
BCL9	4579	10073	9847
ACP6	10415	11136	10613
GJA5	1672	330	596
GJA8	420	1208	1035
GPR89B	10461	15831	4368
NBPF11	2120	1415	1493
AC245100.1	2802	2008	2288
PPIAL4G	19	48	74
NBPF14	565	2931	1548
PDE4DIP	536	466	1167
NBPF9	3975	2519	7090
NBPF19	863	1449	804
PPIAL4C	1463	1654	1061
FAM231D	790	452	457
FCGR1A	8859	7517	16371
HIST2H2BF	1609	2158	1068
HIST2H3D	2739	1178	3023
HIST2H4A	459	938	509
HIST2H3C	1528	2218	2311
HIST2H2AA3	4106	1404	1850
HIST2H2AA4	3402	2729	1569
HIST2H3A	9697	3027	9063
HIST2H4B	828	1460	729
HIST2H2BE	1497	2153	5714
HIST2H2AC	533	320	784
HIST2H2AB	2387	2839	1534
BOLA1	174	227	414
SV2A	7551	5806	4982
SF3B4	11285	2475	6186
MTMR11	219	402	201
OTUD7B	624	445	606
VPS45	5123	3130	5138
PLEKHO1	1285	3007	3332
ANP32E	1868	1542	3353
CA14	279	516	532
APH1A	11933	7093	5589
C1orf54	1143	1167	789
CIART	4137	1904	1289
MRPS21	1190	3196	2047
AC242988.1	14611	17785	8417
PRPF3	2289	2250	2017
RPRD2	2867	5908	4431
TARS2	3467	2668	2467
ECM1	3821	1994	1272
ADAMTSL4	3734	3543	3319
MCL1	1619	1550	2456
ENSA	1335	989	673
GOLPH3L	4505	4539	19567
HORMAD1	1854	4201	2537
CTSS	16836	16021	24803
CTSK	1134	977	923
ARNT	387	575	532
RP11-235D19.4	2139	1815	3382
SETDB1	5407	14215	9065
CERS2	389	1138	1114
ANXA9	963	922	1412
FAM63A	6006	2789	7272
PRUNE1	4511	2891	3316
BNIPL	6007	8439	5835
C1orf56	640	346	1091
CDC42SE1	1966	1973	1471
MLLT11	463	1508	875
GABPB2	576	1202	511
SEMA6C	24321	9040	9965
TNFAIP8L2	89	220	298
SCNM1	2648	2252	1743
LYSMD1	788	285	871
TMOD4	1259	2164	1744
VPS72	1010	1069	2560
PIP5K1A	8271	12567	8451
PSMD4	2271	1927	2996
ZNF687	114	113	34
PI4KB	2791	2104	1530
RFX5	305	271	354
SELENBP1	4482	9403	7893
PSMB4	1180	1831	3078
POGZ	52	245	101
CGN	4980	8754	5064
TUFT1	673	666	796
SNX27	245	375	325
CELF3	1724	1183	564
RIIAD1	2397	7020	3161
MRPL9	1744	2620	2384
OAZ3	10743	6955	9163
TDRKH	4645	4699	2699
LINGO4	4538	4986	4296
RORC	3317	7063	4954
C2CD4D	1011	1022	1147
THEM5	1035	2564	1476
THEM4	355	768	924
S100A10	2586	2614	1569
S100A11	160	172	250
TCHHL1	1248	1746	1811
TCHH	4271	2326	5514
RPTN	879	1407	1464
HRNR	2116	1731	2016
FLG	3550	1226	1162
FLG2	1025	490	328
CRNN	2585	2368	3752
LCE5A	7887	3807	2310
AL135842.1	2401	2606	3102
CRCT1	1093	874	335
LCE3E	6494	5472	3241
LCE3D	1795	1488	2109
LCE3C	652	681	897
LCE3B	4677	6890	6254
LCE3A	4378	1742	6386
LCE2D	716	597	230
LCE2C	1410	1396	1288
LCE2B	3831	3478	4305
LCE2A	5625	4605	6132
LCE4A	1465	650	527
C1orf68	8578	6497	5811
KPRP	591	810	944
LCE1F	77	225	89
LCE1E	300	344	370
LCE1D	5610	4599	5033
LCE1C	1008	1782	3395
LCE1B	1227	946	4611
LCE1A	202	187	264
LCE6A	76	158	100
SMCP	17	36	17
IVL	4047	2866	2818
RP1-20N18.10	303	320	213
SPRR4	1103	579	625
SPRR1A	542	794	585
SPRR3	1440	2244	1292
SPRR1B	965	1195	468
SPRR2D	395	752	563
SPRR2A	4	5	1
SPRR2B	2473	1508	1504
SPRR2E	1745	4189	2125
SPRR2F	4549	2284	3081
SPRR2G	864	1494	1202
LELP1	1651	3088	2543
PRR9	320	283	391
LOR	5104	13312	12216
PGLYRP3	7724	2141	9497
PGLYRP4	13415	9294	13410
S100A9	5076	7163	12698
S100A12	3956	6872	1652
S100A8	354	1017	379
S100A7A	3845	3461	1118
S100A7L2	1195	1152	1648
S100A7	1322	1431	1420
S100A6	1597	2183	1703
S100A5	2545	3039	2284
S100A4	317	217	266
S100A3	7927	8477	6500
S100A2	2801	552	2136
S100A16	1415	1954	4443
S100A14	2169	1463	1978
S100A13	3203	3139	2829
S100A1	847	1794	1511
CHTOP	2489	3106	4512
SNAPIN	3019	5578	4485
ILF2	223	636	403
NPR1	1444	926	926
INTS3	302	166	285
AL513523.2	5627	3901	988
SLC27A3	899	1160	934
GATAD2B	11883	8212	3922
DENND4B	1002	5504	1449
CRTC2	9575	7894	10842
SLC39A1	18961	9868	9184
CREB3L4	7383	7575	4600
JTB	2058	3399	17954
RAB13	2124	3219	1006
RPS27	400	351	236
NUP210L	8659	4814	3270
TPM3	7652	3940	4067
C1orf189	4338	8803	7071
C1orf43	9690	3531	1969
UBAP2L	1455	1001	2294
HAX1	4387	2859	5299
AQP10	1178	1224	1287
ATP8B2	1754	864	2182
IL6R	1315	763	710
SHE	358	207	212
TDRD10	2051	2062	1738
UBE2Q1	129	108	118
CHRNB2	371	165	218
ADAR	2991	2133	2041
KCNN3	5464	3742	2867
PMVK	470	624	326
PBXIP1	67	103	157
PYGO2	10524	9890	14236
SHC1	3166	1364	1702
CKS1B	2301	3604	2356
FLAD1	87	179	100
LENEP	7349	4109	3549
ZBTB7B	599	281	224
DCST2	604	268	372
DCST1	0	8	3
ADAM15	3213	5052	3250
EFNA4	3926	3650	3654
RP11-540D14.8	6880	2865	3982
EFNA3	1814	1675	2290
EFNA1	4556	1151	1846
SLC50A1	4728	3253	6080
DPM3	255	36	113
KRTCAP2	193	260	578
RP11-201K10.3	1741	2126	3415
TRIM46	7230	7690	4925
MUC1	104	294	325
AC234582.2	1085	1784	1773
AC234582.1	1623	913	1431
THBS3	2538	2678	3077
MTX1	776	1219	2510
GBA	3507	1771	2025
FAM189B	4610	3594	7556
SCAMP3	757	602	1051
CLK2	134	68	104
HCN3	611	1113	468
PKLR	2112	3083	3429
FDPS	5418	3098	5403
RUSC1	100	109	85
ASH1L	3359	10215	7284
MSTO1	4427	2049	2800
YY1AP1	3968	6323	2962
DAP3	1754	1994	2390
GON4L	4576	4500	3187
SYT11	444	732	1378
RIT1	4581	4821	4419
KIAA0907	9633	6124	6798
RXFP4	13951	11191	9244
ARHGEF2	1718	2499	1665
SSR2	3077	6074	1973
UBQLN4	394	401	531
LAMTOR2	488	904	1515
RAB25	50	97	135
MEX3A	197	179	834
LMNA	2410	1392	1073
SEMA4A	6070	10483	5086
SLC25A44	1269	2127	2125
PMF1-BGLAP	29	52	27
PMF1	2002	2129	2202
BGLAP	2301	2451	5482
PAQR6	1416	2146	1815
SMG5	4584	4095	1924
TMEM79	6177	14210	12015
GLMP	47	78	165
VHLL	3427	4197	4684
CCT3	1080	1009	1215
TSACC	1148	1457	627
RHBG	1944	3589	2861
C1orf61	1242	1047	1353
MEF2D	4502	9490	3645
IQGAP3	14545	9351	6327
TTC24	1279	1841	1403
NAXE	988	2429	1622
GPATCH4	874	1048	1026
AL365181.1	4	8	6
HAPLN2	7877	10655	5755
BCAN	1790	2320	3018
NES	2157	2210	449
CRABP2	285	353	129
ISG20L2	553	610	1010
RRNAD1	2708	2643	3555
MRPL24	3158	3034	1420
HDGF	1638	2631	4773
PRCC	10543	6004	14168
SH2D2A	381	468	952
NTRK1	1807	1935	2983
INSRR	10162	5183	1538
PEAR1	211	941	694
LRRC71	5100	2713	9615
ARHGEF11	3618	3342	2614
ETV3L	725	698	1520
ETV3	771	558	495
FCRL5	685	275	513
FCRL4	1002	2298	4257
FCRL3	9075	10126	8969
FCRL2	1542	754	1448
FCRL1	105	123	117
CD5L	1136	793	515
KIRREL	257	116	80
CD1D	293	207	161
CD1A	1014	1081	304
CD1C	55	57	69
CD1B	3356	3221	976
CD1E	3650	3547	2279
OR10T2	1159	2773	1523
OR10K2	2731	1422	1978
OR10K1	432	651	634
OR10R2	979	1122	537
OR6Y1	1014	959	710
OR6P1	585	603	414
OR10Z1	11450	7877	4134
SPTA1	6769	2867	9606
OR6K2	326	517	159
OR6K3	671	703	657
OR6K6	1584	1303	1782
OR6N1	2159	3202	2421
OR6N2	1819	1588	1373
MNDA	3	0	1
PYHIN1	907	827	776
IFI16	4760	3090	3805
AIM2	619	315	1142
CADM3	771	791	894
ACKR1	7282	4871	2375
FCER1A	742	668	317
OR10J3	4950	11836	14599
OR10J1	367	165	192
OR10J5	6413	2795	7283
APCS	124	96	120
CRP	5036	2069	2409
DUSP23	4549	3717	3979
FCRL6	6470	4897	4311
SLAMF8	1319	607	485
C1orf204	1692	3050	2581
VSIG8	1174	1897	1107
RP11-190A12.7	1308	689	484
CFAP45	1858	2326	1572
TAGLN2	4837	4769	1600
IGSF9	11458	21055	9237
SLAMF9	58	43	13
KCNJ10	1031	2140	1730
PIGM	3448	2993	6647
KCNJ9	3128	1083	1666
IGSF8	4008	2249	5106
ATP1A2	2379	1494	1099
ATP1A4	10271	7614	4570
CASQ1	618	391	1325
PEA15	3720	4175	2483
DCAF8	3150	8578	10431
RP11-574F21.3	1240	472	1076
PEX19	6120	2704	3933
COPA	834	836	1636
NCSTN	2866	3073	9128
NHLH1	832	1461	867
VANGL2	509	727	1136
SLAMF6	2510	2480	2855
CD84	168	132	346
SLAMF1	1830	2596	1311
CD48	12262	4012	7534
SLAMF7	10260	2864	8154
LY9	558	656	639
CD244	4666	5662	2782
ITLN1	4209	4054	4010
ITLN2	1742	3405	11405
F11R	3154	6594	6363
RP11-544M22.13	104	260	168
TSTD1	1908	3249	4995
USF1	539	376	440
ARHGAP30	899	770	509
AL591806.1	1199	753	1155
NECTIN4	1231	1753	1253
KLHDC9	1657	3457	3093
PFDN2	441	906	359
NIT1	7466	13362	7409
DEDD	190	448	347
UFC1	3502	6722	6795
USP21	3911	7918	3031
PPOX	36	59	101
B4GALT3	4658	3052	2202
ADAMTS4	1184	2259	872
NDUFS2	8775	6625	7097
FCER1G	1676	657	756
APOA2	12089	16076	15998
TOMM40L	2049	10472	3286
NR1I3	5881	4147	4030
PCP4L1	2463	3692	2137
MPZ	73	75	46
SDHC	2145	2355	1995
CFAP126	343	760	433
FCGR2A	10522	6876	6688
HSPA6	4137	3533	3584
FCGR3A	1551	1258	1632
FCGR3B	15737	8980	9226
FCGR2B	4091	4139	4619
FCRLA	11028	17360	3483
FCRLB	271	138	142
DUSP12	596	979	294
ATF6	876	592	479
OLFML2B	2262	2399	1146
NOS1AP	7973	7720	5642
RP11-565P22.6	520	1315	1022
C1orf226	4373	4087	1179
C1orf111	159	329	187
SH2D1B	2829	3217	2275
UHMK1	3640	2855	4009
UAP1	2040	503	1142
DDR2	510	1399	287
HSD17B7	5848	3848	4484
CCDC190	1957	4647	1705
RGS4	2489	2079	2377
RGS5	928	408	2052
NUF2	911	350	935
PBX1	4105	2152	1403
LMX1A	684	1319	1170
RXRG	892	660	408
LRRC52	12239	6628	6957
MGST3	8689	6475	11513
ALDH9A1	6797	1322	5499
TMCO1	160	338	203
UCK2	11962	8806	9359
FAM78B	7412	3341	5708
POGK	2446	846	1681
TADA1	413	212	101
ILDR2	2160	1977	2335
MAEL	906	724	257
GPA33	167	405	239
DUSP27	620	639	608
POU2F1	2943	3121	3838
CD247	1268	1029	1261
CREG1	474	525	440
RCSD1	2518	2571	4407
MPZL1	1188	710	1093
ADCY10	4830	4556	4292
MPC2	1473	2926	2865
DCAF6	3069	2474	1324
GPR161	2065	1477	1654
TIPRL	130	465	206
SFT2D2	3155	4981	3580
TBX19	5007	7047	8033
XCL2	10144	11209	9201
XCL1	5620	5112	3573
DPT	3595	3224	2511
ATP1B1	4048	3354	3368
NME7	2215	1915	4774
BLZF1	1054	2377	539
CCDC181	595	636	299
SLC19A2	91	92	212
F5	4080	2608	8228
SELP	7791	8267	14120
C1orf112	3617	3776	3179
SELL	249	424	764
SELE	41	32	36
METTL18	2042	1882	1711
SCYL3	4027	1041	1278
KIFAP3	2100	3334	2833
METTL11B	935	1515	1487
GORAB	6446	3813	5464
PRRX1	4293	3414	4414
MROH9	31	73	57
FMO3	247	278	674
FMO2	1702	886	749
FMO1	1590	1146	346
FMO4	826	1788	1704
PRRC2C	660	413	1096
RP3-454G6.2	1683	2255	3228
MYOC	697	1085	748
VAMP4	3257	4731	3540
METTL13	54	33	55
DNM3	2500	1481	761
PIGC	1325	1597	1501
C1orf105	1445	3515	3396
SUCO	2738	3398	2248
FASLG	93	67	64
TNFSF18	998	660	614
TNFSF4	3535	2336	3495
PRDX6	62	82	29
SLC9C2	2175	2445	2819
ANKRD45	6197	5027	7064
RP11-360D2.1	509	267	468
KLHL20	2359	2777	1174
CENPL	765	372	426
DARS2	2334	1509	1716
ZBTB37	979	587	437
SERPINC1	3722	2228	1501
RC3H1	389	747	504
RABGAP1L	298	1342	1057
GPR52	2244	1682	1569
CACYBP	4779	3623	2509
MRPS14	1596	1544	1779
TNN	585	554	731
KIAA0040	280	144	140
TNR	2979	4021	1672
RFWD2	437	6301	2749
PAPPA2	814	1213	1031
ASTN1	5103	2604	5163
BRINP2	4061	3194	6738
SEC16B	13275	20478	13251
RASAL2	26	33	4
LINC00083	8465	7518	9463
TEX35	17826	19233	9683
RALGPS2	708	1560	897
ANGPTL1	8311	10307	7231
FAM20B	2218	1818	2262
TOR3A	11930	4761	12294
ABL2	904	1540	1215
SOAT1	814	1283	1120
AXDND1	1001	1387	1485
NPHS2	3342	3427	2911
TDRD5	2331	1548	3712
FAM163A	1700	1297	1098
TOR1AIP2	7057	10159	7125
TOR1AIP1	201	134	94
CEP350	7068	7348	4397
QSOX1	368	327	483
LHX4	1907	3426	4159
ACBD6	701	1441	785
XPR1	3082	4823	3546
KIAA1614	2052	2569	1639
STX6	3208	4492	2070
MR1	1237	1877	674
IER5	307	423	402
CACNA1E	3504	4207	6265
ZNF648	456	469	140
GLUL	121	272	321
TEDDM1	785	618	680
RGSL1	3786	1115	1150
RNASEL	2409	2796	3151
RGS16	3774	1793	3856
RGS8	1035	1967	1730
NPL	350	147	203
DHX9	1239	2004	2672
SHCBP1L	1375	2148	2048
LAMC1	1512	1831	1536
LAMC2	14759	9117	8906
NMNAT2	1938	3810	1791
SMG7	115	114	124
NCF2	5430	3673	4303
ARPC5	2257	1724	1709
RGL1	4604	12881	4358
APOBEC4	1191	872	952
COLGALT2	9125	12086	11281
TSEN15	516	1016	1891
C1orf21	7484	8360	3869
EDEM3	4167	3571	2839
FAM129A	4502	4160	1725
RNF2	529	711	833
TRMT1L	1387	432	278
SWT1	3428	1509	2338
IVNS1ABP	251	304	131
HMCN1	3284	15481	5777
PRG4	2070	2266	3564
TPR	800	383	299
C1orf27	2037	2592	6645
AL596220.1	441	520	303
OCLM	77	147	267
PDC	16961	6535	7926
PTGS2	9232	8943	11484
PLA2G4A	1879	1373	1571
BRINP3	8525	1771	2512
RGS18	133	267	211
RGS21	2511	1450	1717
RGS1	92	126	87
RGS13	2349	1877	1116
RGS2	2814	1643	2041
UCHL5	1480	1461	1143
TROVE2	11199	4342	7680
GLRX2	9495	12393	8680
CDC73	2849	1405	974
B3GALT2	709	766	667
KCNT2	1286	2125	3188
CFH	6488	4703	3557
CFHR3	5742	4121	3218
RP4-608O15.3	1486	1433	2663
CFHR1	986	2531	3070
CFHR4	2964	1190	1895
CFHR2	4301	8809	5810
CFHR5	8118	2419	5408
F13B	4608	2465	3261
ASPM	759	691	304
ZBTB41	35	51	69
CRB1	3284	3796	1900
DENND1B	1583	942	1594
C1orf53	1820	1334	1978
LHX9	6684	6765	5240
NEK7	1919	6974	3029
ATP6V1G3	1646	4742	10211
PTPRC	4193	6109	5018
NR5A2	627	457	1243
ZNF281	3394	4645	1862
KIF14	3029	1779	4140
DDX59	10424	5980	4826
CAMSAP2	38	97	72
GPR25	2320	1946	2601
C1orf106	10131	11611	8388
KIF21B	2161	3498	1316
CACNA1S	4921	8081	3082
ASCL5	908	702	1694
TMEM9	1922	4777	3704
IGFN1	2563	4537	6311
PKP1	898	768	774
TNNT2	991	477	1089
LAD1	2232	6025	6437
TNNI1	1347	2127	1084
PHLDA3	4034	5766	5358
CSRP1	2405	3126	1475
NAV1	2212	2762	4563
IPO9	5838	10188	9127
SHISA4	18	7	14
LMOD1	629	449	872
TIMM17A	2822	1948	1570
RNPEP	3775	4588	5690
ELF3	305	279	571
GPR37L1	2162	748	2593
ARL8A	779	749	833
PTPN7	4458	3567	4442
LGR6	413	333	1204
UBE2T	70	95	68
PPP1R12B	2119	1207	2919
SYT2	299	894	1750
KDM5B	1148	1995	529
RABIF	2051	2761	2100
KLHL12	3992	8597	9796
ADIPOR1	6367	1684	1984
CYB5R1	3652	2440	2987
TMEM183A	216	149	287
PPFIA4	6369	7170	7498
MYOG	1395	2063	700
ADORA1	2500	1639	2903
MYBPH	1642	1381	1653
CHI3L1	873	2714	1493
CHIT1	18	33	27
BTG2	118	203	213
FMOD	1046	407	559
PRELP	1473	1428	2263
OPTC	2103	4472	2504
ATP2B4	2898	1838	2708
LAX1	431	799	1228
ZC3H11A	5373	2947	6267
ZBED6	303	630	847
SNRPE	1667	3025	3267
SOX13	787	940	1068
ETNK2	468	322	616
REN	983	698	707
KISS1	932	1915	1020
GOLT1A	1077	1468	2220
PLEKHA6	541	4073	2564
PPP1R15B	5062	7363	5667
PIK3C2B	4340	4824	1540
MDM4	5407	7297	7309
LRRN2	583	846	1311
NFASC	528	168	231
CNTN2	886	1115	785
TMEM81	948	721	843
RBBP5	1707	2563	1261
DSTYK	276	403	556
TMCC2	1741	2661	900
NUAK2	2612	6188	6774
KLHDC8A	2451	2775	6360
LEMD1	73	51	64
CDK18	2854	2735	1883
MFSD4A	178	41	38
ELK4	5553	5827	7249
SLC45A3	5269	3171	6082
NUCKS1	96	94	226
RAB29	2073	2332	1576
SLC41A1	1270	760	1395
PM20D1	4482	7850	8517
SLC26A9	369	905	381
RAB7B	9506	4851	7586
CTSE	9154	12004	13025
C1orf186	394	149	214
AVPR1B	104	34	52
FAM72A	3096	5141	1551
SRGAP2	908	785	1140
IKBKE	3266	2227	4222
RASSF5	4	7	11
EIF2D	12231	8201	3508
DYRK3	1225	5484	2806
MAPKAPK2	719	1257	1751
IL10	2317	1562	2629
IL19	4024	5117	8241
IL20	2240	3239	1525
IL24	475	687	211
FCMR	1527	2694	1128
PIGR	356	143	412
FCAMR	5965	6850	6675
C1orf116	1578	2033	1884
PFKFB2	3435	5028	2841
YOD1	2187	1513	925
C4BPB	576	549	371
C4BPA	315	480	368
CD55	355	754	1089
CR2	3351	1499	2829
CR1	75	125	125
CR1L	7902	19394	37009
CD46	8409	13394	12474
CD34	4450	4478	3225
PLXNA2	4083	3750	971
CAMK1G	16044	7924	6566
LAMB3	1789	6407	3993
G0S2	3713	2550	5233
HSD11B1	315	371	145
TRAF3IP3	775	498	992
C1orf74	241	216	220
IRF6	8690	18525	23998
DIEXF	4915	2249	3099
SYT14	1057	2414	1158
AL022397.1	920	983	1458
SERTAD4	3344	3406	3890
HHAT	4053	3855	3782
KCNH1	1085	2384	1613
RCOR3	332	518	849
TRAF5	9937	10076	25134
RD3	864	847	692
SLC30A1	65	101	79
NEK2	6718	3140	6960
LPGAT1	1488	1736	2664
INTS7	172	317	461
DTL	690	1642	1322
PPP2R5A	2282	5674	2730
TMEM206	11958	7279	4570
NENF	194	333	263
ATF3	405	156	105
FAM71A	4122	4278	4425
BATF3	523	818	907
NSL1	995	1225	634
TATDN3	3213	9796	9272
SPATA45	3248	2110	5851
FLVCR1	4389	5573	2782
VASH2	4917	2188	4261
ANGEL2	1127	1164	3671
RPS6KC1	3407	4917	2582
PROX1	2160	1417	2193
SMYD2	249	337	428
PTPN14	5220	4153	6344
CENPF	29948	18710	9333
KCNK2	2166	1325	941
KCTD3	3357	2905	4612
USH2A	1866	1975	1472
ESRRG	1353	1668	1392
GPATCH2	311	185	324
SPATA17	167	286	402
RRP15	926	1387	933
TGFB2	2831	3830	2047
LYPLAL1	2966	2549	690
ZC3H11B	2117	4376	2161
SLC30A10	1539	1171	2539
EPRS	402	631	300
BPNT1	1699	1520	1096
IARS2	10246	4575	6981
RAB3GAP2	313	405	622
MARK1	1023	1115	1023
C1orf115	126	177	211
MARC2	526	424	1241
MARC1	1430	2405	2134
HLX	4495	4766	2659
DUSP10	1549	646	1207
HHIPL2	433	1024	664
TAF1A	1048	185	474
MIA3	572	270	554
AIDA	10680	12146	23004
BROX	267	363	390
FAM177B	3498	3393	3507
DISP1	3748	5238	4984
TLR5	2348	1976	1709
SUSD4	240	131	202
CCDC185	1348	744	771
CAPN8	2989	3319	2893
CAPN2	133	509	629
TP53BP2	4535	5878	4244
FBXO28	4806	1616	6549
DEGS1	44	55	30
NVL	1808	3025	1358
CNIH4	1875	3598	4284
WDR26	1563	2332	3678
CNIH3	4676	3380	2692
DNAH14	4236	3222	2458
LBR	6220	4460	15936
ENAH	1426	1590	1251
SRP9	1612	1405	2068
EPHX1	426	680	512
TMEM63A	724	1927	1294
LEFTY1	853	520	1195
RP4-559A3.7	2389	2465	1118
PYCR2	1945	841	1367
LEFTY2	6539	7034	9331
SDE2	2709	4206	4271
H3F3A	657	2289	1280
ACBD3	2142	2839	2119
MIXL1	5542	3502	3575
LIN9	834	690	1420
PARP1	145	209	161
STUM	11	4	12
ITPKB	3324	2211	4724
PSEN2	7966	7113	2224
ADCK3	390	628	292
CDC42BPA	1105	2305	2128
ZNF678	4121	2070	2126
SNAP47	5184	4352	4195
JMJD4	331	367	377
