#gene	sample1	sample2	sample3
TMEM56	87	84	90
TMEM56-RWDD3	275	164	160
RWDD3	2032	1694	1716
PTBP2	669	610	809
DPYD	3594	3602	2139
SNX7	827	936	352
PLPPR5	380	543	900
PLPPR4	517	196	568
PALMD	284	647	134
FRRS1	462	267	285
AGL	243	191	327
AC096949.1	995	2933	5888
SLC35A3	309	654	505
MFSD14A	4243	3952	3438
SASS6	3957	7674	8920
TRMT13	2356	1280	3062
LRRC39	2213	4051	1631
DBT	1577	1584	863
RTCA	3700	3723	1450
CDC14A	3516	1749	5265
GPR88	3373	3555	3610
VCAM1	5898	12090	7212
EXTL2	1885	638	2090
SLC30A7	707	1815	2271
DPH5	8821	5175	1131
S1PR1	88	276	169
OLFM3	739	1101	829
COL11A1	8124	4265	2744
RNPC3	2129	1238	2543
AMY2B	1125	1794	1866
AMY2A	202	281	431
AMY1A	1617	1369	908
AMY1B	116	49	173
AMY1C	2136	666	928
PRMT6	646	1097	525
NTNG1	1771	1872	886
VAV3	1024	933	835
SLC25A24	566	798	688
NBPF4	3775	3413	1544
NBPF6	1475	1103	1533
FAM102B	3780	2517	3592
HENMT1	1684	968	671
PRPF38B	917	693	813
FNDC7	8934	5866	3332
STXBP3	2349	1724	1139
AKNAD1	270	629	362
RP11-475E11.9	990	584	580
GPSM2	1066	3172	1252
CLCC1	1507	2206	1602
WDR47	3568	1540	1505
TAF13	12246	5988	3194
TMEM167B	244	98	86
C1orf194	1007	542	887
KIAA1324	1016	1260	1432
SARS	114	265	227
CELSR2	3230	1982	1676
PSRC1	2418	1502	3074
MYBPHL	2108	2571	2210
SORT1	8810	6046	8802
PSMA5	2484	4738	7086
SYPL2	79	41	62
ATXN7L2	1056	845	1494
CYB561D1	4230	3576	2158
AMIGO1	4596	1958	4385
GPR61	4305	5568	3493
GNAI3	689	500	1247
GNAT2	3648	2503	1601
AMPD2	294	533	346
GSTM4	831	612	562
GSTM2	3160	6804	7777
GSTM1	40	58	36
GSTM5	1736	2590	1740
GSTM3	6557	5560	6933
EPS8L3	3208	3569	2735
CSF1	471	399	151
AHCYL1	91	268	131
STRIP1	37	125	195
ALX3	3651	11354	1068
UBL4B	688	652	220
SLC6A17	636	1016	810
KCNC4	2150	2434	1949
RBM15	3102	4410	3859
SLC16A4	4407	9986	7862
LAMTOR5	3142	1601	1956
PROK1	3066	6215	5947
KCNA10	1316	847	1353
KCNA2	476	540	708
KCNA3	6169	3003	6130
CD53	774	1290	626
LRIF1	2941	1671	4354
DRAM2	1165	621	1891
CEPT1	3616	2505	2600
DENND2D	5884	6327	3922
CHI3L2	1934	2066	2597
CHIA	799	1116	485
PIFO	1040	1083	643
OVGP1	870	645	225
WDR77	686	4540	2104
ATP5F1	521	747	308
C1orf162	2581	1557	2221
TMIGD3	4071	1000	3921
ADORA3	7862	4836	5279
RAP1A	2220	3272	1726
FAM212B	478	700	1105
DDX20	5976	6916	12394
KCND3	3834	2529	4633
CTTNBP2NL	86	39	85
WNT2B	1515	968	2334
ST7L	2875	2670	1969
CAPZA1	4786	2461	3179
MOV10	646	1120	772
RHOC	1171	896	1582
RP11-426L16.10	970	885	534
PPM1J	679	337	690
FAM19A3	3709	4313	3277
SLC16A1	840	1408	496
LRIG2	1432	3252	1671
MAGI3	95	111	75
PHTF1	1847	2375	2545
RSBN1	2256	2297	3716
PTPN22	1309	951	976
BCL2L15	7736	15588	4790
AP4B1	5792	5466	4119
DCLRE1B	40	41	37
HIPK1	368	270	127
OLFML3	525	455	691
SYT6	151	338	262
TRIM33	701	596	353
BCAS2	199	491	1275
DENND2C	1875	1186	1695
AMPD1	1387	919	2104
NRAS	951	1863	1286
CSDE1	4365	7992	6541
SIKE1	51	71	84
SYCP1	2541	1884	2169
TSHB	424	859	487
TSPAN2	568	690	329
NGF	3095	2581	985
VANGL1	438	440	366
CASQ2	3474	2949	7703
NHLH2	1181	730	1640
SLC22A15	372	394	740
MAB21L3	1595	3232	2721
ATP1A1	510	523	435
CD58	1412	2505	1500
IGSF3	575	404	2762
CD2	599	381	344
PTGFRN	3391	1223	2854
CD101	143	134	359
TTF2	712	548	910
TRIM45	68	126	81
VTCN1	2325	2052	4253
MAN1A2	1380	947	1172
FAM46C	3291	8861	14011
GDAP2	6	11	15
WDR3	4229	6758	4027
SPAG17	730	702	353
TBX15	1184	437	470
WARS2	2807	788	1114
HAO2	447	280	685
HSD3B2	340	1317	2083
HSD3B1	464	540	796
ZNF697	5912	4618	1550
PHGDH	1032	2648	1344
HMGCS2	10161	7968	3004
REG4	2708	7095	4893
ADAM30	1060	1936	605
NOTCH2	2093	2804	4318
SEC22B	158	158	164
NBPF26	632	1141	2060
PPIAL4A	1377	1125	1249
AC241377.1	8419	5762	4838
FCGR1B	6674	2718	1643
FAM72B	2693	3912	3828
SRGAP2C	4278	1861	2754
HIST2H3PS2	5463	6469	4643
FAM72C	2216	2960	976
PPIAL4E	175	382	293
NBPF15	416	883	936
PPIAL4F	1575	561	1637
SRGAP2B	820	384	654
FAM72D	52	62	40
AC241585.1	4928	8481	2983
PPIAL4D	2691	295	4229
NBPF20	3980	3943	2786
GPR89A	451	899	642
PDZK1	7637	3612	9341
CD160	121	111	69
RNF115	13794	11589	16649
POLR3C	5056	5499	2011
NUDT17	1283	765	845
PIAS3	1904	2113	2540
ANKRD35	832	337	365
ITGA10	7865	7977	3394
PEX11B	4098	2021	1881
RBM8A	271	406	287
CH17-270A2.2	7876	4609	1865
LIX1L	3185	2214	2826
ANKRD34A	1087	1213	1106
POLR3GL	1722	3088	1683
TXNIP	3927	4907	10193
HFE2	6020	3998	8187
NBPF10	557	550	637
RP11-458D21.5	2640	2643	1684
NOTCH2NL	642	684	1072
AC243756.1	1755	1874	2983
NBPF12	2373	1268	3530
PRKAB2	1833	2407	1953
FMO5	431	319	324
CHD1L	1315	4709	3268
BCL9	10916	5979	8638
ACP6	3047	4987	3378
GJA5	641	1210	830
GJA8	820	802	396
GPR89B	7635	10146	10061
NBPF11	860	431	865
AC245100.1	1205	1490	1197
PPIAL4G	31	46	66
NBPF14	1416	1777	2019
PDE4DIP	246	454	467
NBPF9	4479	4367	4120
NBPF19	1126	601	516
PPIAL4C	1347	806	456
FAM231D	401	482	325
FCGR1A	9847	5830	9169
HIST2H2BF	1190	619	2301
HIST2H3D	4259	1135	1958
HIST2H4A	232	536	281
HIST2H3C	2221	1589	1856
HIST2H2AA3	2708	3630	1658
HIST2H2AA4	945	2039	1619
HIST2H3A	5368	3416	4532
HIST2H4B	1296	1187	545
HIST2H2BE	572	2734	4457
HIST2H2AC	353	743	335
HIST2H2AB	1806	1975	2406
BOLA1	132	416	220
SV2A	8172	13378	7523
SF3B4	5808	3940	5004
MTMR11	200	211	122
OTUD7B	907	854	548
VPS45	3542	5076	4212
PLEKHO1	2286	1277	2497
ANP32E	1337	2374	2645
CA14	330	180	387
APH1A	5802	5059	8837
C1orf54	1372	1137	1066
CIART	849	1267	3363
MRPS21	1666	2197	1883
AC242988.1	6486	3436	6665
PRPF3	1957	1622	1299
RPRD2	3372	2079	3108
TARS2	2156	1238	1858
ECM1	2034	2020	3752
ADAMTSL4	2376	1452	1778
MCL1	2621	1718	2854
ENSA	1252	1789	1661
GOLPH3L	7652	9440	9599
HORMAD1	2297	3047	1186
CTSS	7289	15544	16271
CTSK	696	1513	899
ARNT	340	556	458
RP11-235D19.4	1884	1934	1592
SETDB1	11142	5531	7009
CERS2	936	355	861
ANXA9	512	924	431
FAM63A	6010	2760	3537
PRUNE1	1653	3432	3289
BNIPL	4314	5377	3373
C1orf56	718	645	870
CDC42SE1	1166	841	950
MLLT11	529	566	650
GABPB2	1139	416	480
SEMA6C	11406	16700	9513
TNFAIP8L2	218	274	330
SCNM1	2419	4377	1652
LYSMD1	650	684	382
TMOD4	953	1301	1296
VPS72	1469	1548	1493
PIP5K1A	7763	9908	3635
PSMD4	1773	937	2569
ZNF687	100	63	73
PI4KB	1427	1945	1193
RFX5	218	349	323
SELENBP1	6880	7201	7218
PSMB4	1444	453	2276
POGZ	132	175	148
CGN	6420	3416	4573
TUFT1	464	1251	1288
SNX27	224	551	220
CELF3	897	604	726
RIIAD1	4773	2601	3751
MRPL9	1734	1678	1212
OAZ3	7029	7841	4577
TDRKH	5668	6247	8136
LINGO4	3647	1585	2012
RORC	4525	5385	2747
C2CD4D	1152	830	1314
THEM5	778	895	1015
THEM4	270	180	269
S100A10	1112	1945	1101
S100A11	225	161	140
TCHHL1	849	848	456
TCHH	3197	4997	3769
RPTN	1204	944	1277
HRNR	1491	1710	512
FLG	1272	1114	1323
FLG2	492	279	392
CRNN	1788	2449	2371
LCE5A	8746	2334	2708
AL135842.1	775	2750	3268
CRCT1	528	581	756
LCE3E	3598	2251	2938
LCE3D	371	1899	691
LCE3C	689	916	390
LCE3B	3548	1593	5409
LCE3A	2280	1535	2536
LCE2D	635	428	528
LCE2C	1571	1035	654
LCE2B	5910	4679	5444
LCE2A	1819	2189	4863
LCE4A	1149	999	732
C1orf68	6424	4200	4665
KPRP	1946	268	601
LCE1F	38	32	45
LCE1E	296	177	161
LCE1D	5545	2775	5376
LCE1C	1016	2155	1706
LCE1B	2368	1516	2820
LCE1A	221	145	175
LCE6A	86	96	46
SMCP	12	12	25
IVL	2832	2439	2389
RP1-20N18.10	205	125	203
SPRR4	271	1056	398
SPRR1A	380	390	395
SPRR3	940	858	1774
SPRR1B	1265	805	234
SPRR2D	421	427	533
SPRR2A	2	7	3
SPRR2B	1542	764	770
SPRR2E	2389	4289	2945
SPRR2F	2423	4334	2727
SPRR2G	391	1007	935
LELP1	2142	2242	1567
PRR9	146	159	485
LOR	6813	9163	8947
PGLYRP3	10640	3398	8067
PGLYRP4	3841	8948	6558
S100A9	5118	4527	3463
S100A12	3402	1510	4378
S100A8	545	558	742
S100A7A	5505	2078	4603
S100A7L2	527	1543	671
S100A7	563	1132	780
S100A6	1872	1786	946
S100A5	4133	4431	2658
S100A4	146	115	146
S100A3	9726	3667	3462
S100A2	1660	2357	1451
S100A16	1240	2361	1183
S100A14	1637	1953	1628
S100A13	1216	2076	2575
S100A1	870	1083	1184
CHTOP	3227	2697	2283
SNAPIN	3481	1779	3355
ILF2	134	312	483
NPR1	262	359	680
INTS3	196	277	52
AL513523.2	1790	5313	1441
SLC27A3	620	523	462
GATAD2B	2541	14835	3978
DENND4B	1922	2593	1870
CRTC2	7528	3946	3267
SLC39A1	6518	21872	6922
CREB3L4	5049	10991	5696
JTB	10620	10091	13343
RAB13	1932	2620	1839
RPS27	353	345	188
NUP210L	4360	3076	5201
TPM3	5800	6230	10311
C1orf189	10010	6831	4196
C1orf43	4864	2148	2431
UBAP2L	3156	1505	2524
HAX1	4771	3018	3626
AQP10	754	914	1560
ATP8B2	3704	2269	906
IL6R	516	605	495
SHE	362	167	181
TDRD10	1392	2064	1339
UBE2Q1	173	205	156
CHRNB2	274	336	193
ADAR	2600	3886	2383
KCNN3	2056	4482	4914
PMVK	254	348	205
PBXIP1	51	66	124
PYGO2	7894	7019	2120
SHC1	1296	996	1251
CKS1B	767	1400	804
FLAD1	120	59	90
LENEP	5670	3866	4803
ZBTB7B	96	346	465
DCST2	567	284	619
DCST1	13	4	12
ADAM15	6952	5904	1655
EFNA4	2613	3872	1487
RP11-540D14.8	4055	3792	2132
EFNA3	1926	1683	1966
EFNA1	1769	1606	1354
SLC50A1	4408	5854	2636
DPM3	141	148	224
KRTCAP2	264	280	129
RP11-201K10.3	1456	1676	1264
TRIM46	4463	7621	5680
MUC1	85	237	99
AC234582.2	1696	1563	1334
AC234582.1	299	998	880
THBS3	4826	2702	4060
MTX1	1269	975	1123
GBA	847	2457	1367
FAM189B	2388	4983	4937
SCAMP3	250	635	284
CLK2	82	74	112
HCN3	635	679	1302
PKLR	1868	1313	1888
FDPS	5538	2923	6776
RUSC1	71	123	65
ASH1L	4718	10817	5478
MSTO1	616	1587	2393
YY1AP1	1867	2087	822
DAP3	1087	842	1374
GON4L	2891	3565	2194
SYT11	1128	1145	802
RIT1	4899	5505	3451
KIAA0907	6305	5130	2336
RXFP4	10752	8534	8226
ARHGEF2	1247	909	2432
SSR2	1789	2495	6246
UBQLN4	336	304	271
LAMTOR2	1116	1371	1120
RAB25	35	79	70
MEX3A	294	545	135
LMNA	1244	1642	1429
SEMA4A	11561	2562	7462
SLC25A44	1159	1349	1545
PMF1-BGLAP	28	35	42
PMF1	467	1576	1836
BGLAP	1450	1752	3289
PAQR6	778	2329	2937
SMG5	1705	2124	1220
TMEM79	7561	7183	12899
GLMP	52	77	86
VHLL	1128	1831	2342
CCT3	478	686	374
TSACC	683	881	1006
RHBG	2445	2005	2669
C1orf61	874	705	1060
MEF2D	2028	4075	3854
IQGAP3	6618	5055	4911
TTC24	2382	2169	2837
NAXE	1046	994	330
GPATCH4	1290	905	1352
AL365181.1	5	7	4
HAPLN2	9288	10695	5931
BCAN	1233	5137	3493
NES	811	1214	1126
CRABP2	176	199	362
ISG20L2	409	589	588
RRNAD1	4061	1118	3694
MRPL24	1732	1632	749
HDGF	1509	1281	804
PRCC	6043	8413	4213
SH2D2A	127	622	167
NTRK1	2383	2171	1747
INSRR	5089	6048	3303
PEAR1	579	473	392
LRRC71	4350	2953	3972
ARHGEF11	2099	1738	3485
ETV3L	311	875	476
ETV3	552	422	415
FCRL5	1603	693	655
FCRL4	1676	1302	1319
FCRL3	5092	7872	15374
FCRL2	589	417	882
FCRL1	104	87	53
CD5L	478	496	1247
KIRREL	94	81	177
CD1D	237	169	112
CD1A	644	651	515
CD1C	121	54	92
CD1B	2094	2622	1073
CD1E	2841	2327	3072
OR10T2	3819	1920	5696
OR10K2	2202	1712	875
OR10K1	397	415	517
OR10R2	535	981	1539
OR6Y1	1049	1248	596
OR6P1	744	531	615
OR10Z1	5082	6037	3252
SPTA1	6517	3220	5968
OR6K2	228	262	309
OR6K3	294	541	365
OR6K6	1926	2289	1327
OR6N1	1262	2018	4009
OR6N2	2003	1960	1629
MNDA	3	0	2
PYHIN1	331	542	905
IFI16	1817	1627	4059
AIM2	945	1408	778
CADM3	1434	488	854
ACKR1	7086	3663	5316
FCER1A	406	563	292
OR10J3	3140	7614	9988
OR10J1	117	105	240
OR10J5	4809	6397	3937
APCS	107	111	65
CRP	704	3539	3775
DUSP23	6172	3334	7566
FCRL6	1703	2001	3913
SLAMF8	699	345	479
C1orf204	2002	727	2577
VSIG8	1555	1684	1158
RP11-190A12.7	1020	455	876
CFAP45	1694	1410	1205
TAGLN2	1810	2395	3348
IGSF9	6679	14349	14134
SLAMF9	23	42	48
KCNJ10	557	1245	1429
PIGM	3632	4434	1662
KCNJ9	1679	1694	2181
IGSF8	2322	2099	2519
ATP1A2	711	829	1578
ATP1A4	4165	3268	6078
CASQ1	602	595	846
PEA15	2922	3356	1871
DCAF8	6613	8074	6994
RP11-574F21.3	968	2038	1014
PEX19	2482	4058	3911
COPA	639	645	721
NCSTN	5269	9942	6894
NHLH1	880	1431	2169
VANGL2	543	373	1211
SLAMF6	789	3195	3930
CD84	58	82	147
SLAMF1	1600	2519	1582
CD48	2486	8215	5445
SLAMF7	10592	8806	12469
LY9	823	540	57
CD244	3060	3469	2481
ITLN1	5191	2514	3430
ITLN2	2311	3480	3242
F11R	3180	7620	4811
RP11-544M22.13	85	77	55
TSTD1	2119	1778	1305
USF1	259	361	170
ARHGAP30	477	206	480
AL591806.1	1431	2073	2445
NECTIN4	468	811	629
KLHDC9	1843	418	1608
PFDN2	250	515	170
NIT1	6778	5871	4510
DEDD	290	748	352
UFC1	2248	4701	4917
USP21	3084	1954	4380
PPOX	62	85	100
B4GALT3	2444	1744	995
ADAMTS4	844	896	2730
NDUFS2	12563	6565	7774
FCER1G	999	876	479
APOA2	12161	2950	7797
TOMM40L	5367	4150	1041
NR1I3	4811	3489	4084
PCP4L1	1360	4271	1225
MPZ	40	53	75
SDHC	1185	2329	862
CFAP126	355	447	373
FCGR2A	2715	4788	8596
HSPA6	2142	1909	4490
FCGR3A	1380	1128	869
FCGR3B	9133	3950	2462
FCGR2B	1875	3423	1857
FCRLA	10025	4607	7136
FCRLB	245	161	107
DUSP12	423	761	307
ATF6	624	475	450
OLFML2B	1221	1679	3507
NOS1AP	3827	5675	10006
RP11-565P22.6	944	957	845
C1orf226	1538	2394	2975
C1orf111	51	148	144
SH2D1B	3224	3083	2697
UHMK1	2587	1464	2868
UAP1	848	788	503
DDR2	927	606	713
HSD17B7	6534	1357	3212
CCDC190	5256	2079	1333
RGS4	976	951	1019
RGS5	474	312	600
NUF2	228	484	297
PBX1	1374	1714	3121
LMX1A	1255	679	1236
RXRG	448	184	529
LRRC52	17002	5997	3340
MGST3	10544	4407	8609
ALDH9A1	1320	2477	1123
TMCO1	79	100	166
UCK2	6996	4291	6749
FAM78B	4553	3183	2735
POGK	2128	1354	1041
TADA1	170	206	141
ILDR2	1264	1992	1254
MAEL	866	605	834
GPA33	340	373	276
DUSP27	760	583	710
POU2F1	3350	4412	2483
CD247	793	640	922
CREG1	178	321	458
RCSD1	1528	2154	2471
MPZL1	268	259	636
ADCY10	3683	2046	7443
MPC2	3082	1005	1124
DCAF6	956	591	746
GPR161	742	1640	2963
TIPRL	92	237	209
SFT2D2	3057	2854	5074
TBX19	4331	4537	4996
XCL2	10146	4484	6503
XCL1	4418	2602	3200
DPT	4245	527	1806
ATP1B1	4468	8871	2128
NME7	4713	6048	4013
BLZF1	648	823	715
CCDC181	359	163	190
SLC19A2	137	177	111
F5	4246	4634	16904
SELP	5523	8333	9162
C1orf112	1205	1967	2142
SELL	354	608	391
SELE	50	28	18
METTL18	1539	1208	1444
SCYL3	1048	1468	2586
KIFAP3	3594	1868	3182
METTL11B	577	566	1079
GORAB	4077	5746	7769
PRRX1	4334	1793	2334
MROH9	22	47	53
FMO3	277	295	294
FMO2	986	595	827
FMO1	927	421	1604
FMO4	1072	994	1473
PRRC2C	827	785	626
RP3-454G6.2	1750	1529	1523
MYOC	929	300	1290
VAMP4	3123	4134	4834
METTL13	51	60	82
DNM3	681	1375	1813
PIGC	483	477	560
C1orf105	2178	5366	3716
SUCO	1645	1985	2198
FASLG	41	31	30
TNFSF18	668	776	803
TNFSF4	2123	1499	1387
PRDX6	30	27	65
SLC9C2	3248	1900	3397
ANKRD45	3699	4179	5055
RP11-360D2.1	795	907	370
KLHL20	1913	1743	1625
CENPL	169	255	206
DARS2	2001	1108	1475
ZBTB37	974	765	222
SERPINC1	997	2687	1315
RC3H1	407	173	366
RABGAP1L	1391	767	403
GPR52	1472	1675	1511
CACYBP	841	1466	2073
MRPS14	1307	738	2199
TNN	1694	1256	756
KIAA0040	249	109	229
TNR	5855	3810	1172
RFWD2	2005	1618	1478
PAPPA2	437	861	1311
ASTN1	2090	1948	3534
BRINP2	1604	3854	2716
SEC16B	7984	3823	10563
RASAL2	32	30	4
LINC00083	2718	11805	9717
TEX35	8612	8252	12445
RALGPS2	2090	1144	2163
ANGPTL1	5012	7169	9037
FAM20B	2119	1384	1831
TOR3A	5748	9706	10049
ABL2	560	1074	560
SOAT1	1304	1535	3050
AXDND1	1290	923	1619
NPHS2	3908	1387	4839
TDRD5	1568	1391	794
FAM163A	681	1590	816
TOR1AIP2	5494	5678	8139
TOR1AIP1	130	72	124
CEP350	4039	2300	3958
QSOX1	234	438	357
LHX4	4355	3719	2648
ACBD6	537	471	1127
XPR1	2439	3749	2837
KIAA1614	2101	651	1895
STX6	1004	2482	1526
MR1	1423	874	1191
IER5	424	521	169
CACNA1E	2075	2381	5074
ZNF648	300	234	189
GLUL	151	297	203
TEDDM1	852	724	382
RGSL1	2003	1540	1477
RNASEL	1267	2227	2090
RGS16	3460	3321	3129
RGS8	468	1413	945
NPL	211	97	237
DHX9	1359	2291	695
SHCBP1L	1765	790	1070
LAMC1	834	953	2444
LAMC2	6836	9142	7457
NMNAT2	1597	2203	1124
SMG7	106	89	81
NCF2	3659	1703	1008
ARPC5	393	1034	1013
RGL1	3927	11716	5083
APOBEC4	614	1222	664
COLGALT2	10598	9228	8699
TSEN15	1384	1673	1444
C1orf21	2750	8143	11438
EDEM3	2033	3391	2035
FAM129A	4752	2864	2296
RNF2	481	398	709
TRMT1L	679	340	821
SWT1	1094	1521	1306
IVNS1ABP	90	273	364
HMCN1	8415	3043	6037
PRG4	866	2071	845
TPR	186	397	415
C1orf27	1164	2002	2730
AL596220.1	165	329	182
OCLM	110	136	156
PDC	13050	7815	9266
PTGS2	6326	10433	7180
PLA2G4A	561	736	1331
BRINP3	4275	4406	4724
RGS18	59	83	122
RGS21	1991	1120	872
RGS1	100	161	46
RGS13	1209	2258	1491
RGS2	1721	1747	1175
UCHL5	340	1199	649
TROVE2	3454	4679	6700
GLRX2	6519	7239	14440
CDC73	969	1339	895
B3GALT2	420	906	633
KCNT2	1898	2007	1995
CFH	8242	3844	7825
CFHR3	1286	2703	1396
RP4-608O15.3	2704	829	1395
CFHR1	6015	3041	4288
CFHR4	1165	1838	456
CFHR2	4790	6369	3044
CFHR5	6334	2506	4037
F13B	1807	3419	3273
ASPM	403	319	549
ZBTB41	60	41	39
CRB1	3919	3106	1685
DENND1B	844	2368	1425
C1orf53	744	1485	1199
LHX9	3334	3771	2556
NEK7	7877	2904	2586
ATP6V1G3	5900	4137	4816
PTPRC	4574	2279	1238
NR5A2	431	978	148
ZNF281	3978	3253	2120
KIF14	3016	3998	2368
DDX59	6164	13184	3071
CAMSAP2	21	14	111
GPR25	1425	1177	1775
C1orf106	2176	4657	7181
KIF21B	1832	692	1676
CACNA1S	2608	3480	5945
ASCL5	740	1048	1051
TMEM9	1687	2118	2013
IGFN1	1824	2180	2800
PKP1	973	990	457
TNNT2	1207	1168	849
LAD1	4981	4043	4669
TNNI1	2152	1460	1793
PHLDA3	3764	1448	3946
CSRP1	3663	1756	1540
NAV1	2179	2637	2149
IPO9	2725	6429	2396
SHISA4	10	12	26
LMOD1	621	688	431
TIMM17A	4078	702	828
RNPEP	2451	2335	3309
ELF3	429	466	313
GPR37L1	1686	2112	484
ARL8A	903	1251	557
PTPN7	4678	3584	3233
LGR6	437	1060	385
UBE2T	146	143	115
PPP1R12B	1231	1452	1066
SYT2	532	548	575
KDM5B	1178	1290	1754
RABIF	986	1234	969
KLHL12	6480	5566	5926
ADIPOR1	2506	1103	1925
CYB5R1	1834	1471	1717
TMEM183A	325	398	330
PPFIA4	4775	8201	1792
MYOG	1709	1294	819
ADORA1	2204	2191	1108
MYBPH	632	997	719
CHI3L1	836	1415	1565
CHIT1	29	15	33
BTG2	185	54	44
FMOD	1094	360	686
PRELP	731	1442	923
OPTC	1572	2677	3943
ATP2B4	2477	865	2493
LAX1	864	173	401
ZC3H11A	6635	4077	6999
ZBED6	704	610	574
SNRPE	2663	1819	1736
SOX13	674	431	721
ETNK2	278	324	632
REN	319	561	1152
KISS1	940	1297	765
GOLT1A	1197	1428	716
PLEKHA6	1270	1968	418
PPP1R15B	4293	3596	3036
PIK3C2B	1676	2174	3379
MDM4	6242	3102	3427
LRRN2	602	850	431
NFASC	437	441	285
CNTN2	896	886	581
TMEM81	441	1614	988
RBBP5	1740	1840	2305
DSTYK	83	104	238
TMCC2	1198	3221	1587
NUAK2	4159	6373	6159
KLHDC8A	3915	3023	1281
LEMD1	29	80	75
CDK18	3283	1692	4293
MFSD4A	60	71	32
ELK4	7388	4506	4701
SLC45A3	1423	3702	9258
NUCKS1	88	103	158
RAB29	1501	1967	1708
SLC41A1	1071	872	795
PM20D1	6197	5402	3775
SLC26A9	535	656	569
RAB7B	5461	3979	7902
CTSE	8056	8015	11936
C1orf186	233	192	84
AVPR1B	60	128	58
FAM72A	3800	2155	2630
SRGAP2	1299	1364	773
IKBKE	4757	3919	3663
RASSF5	2	6	10
EIF2D	5119	4668	1865
DYRK3	1824	4904	2925
MAPKAPK2	666	1520	2143
IL10	2887	2633	2389
IL19	5970	1717	2396
IL20	1449	3180	2098
IL24	199	286	182
FCMR	963	2155	1268
PIGR	202	776	236
FCAMR	4892	6951	8356
C1orf116	969	1996	1308
PFKFB2	2806	2367	2133
YOD1	1668	1132	1140
C4BPB	324	798	785
C4BPA	124	432	375
CD55	588	400	315
CR2	1175	2680	3688
CR1	166	125	85
CR1L	14028	18324	25109
CD46	9835	12179	14921
CD34	5101	3577	4122
PLXNA2	1271	1566	2289
CAMK1G	9649	4699	6627
LAMB3	4522	3603	1921
G0S2	2585	1910	2058
HSD11B1	350	315	251
TRAF3IP3	349	670	553
C1orf74	291	187	128
IRF6	14404	12483	14951
DIEXF	1554	1144	2817
SYT14	1536	886	966
AL022397.1	587	923	894
SERTAD4	4127	1792	2017
HHAT	1879	2148	4161
KCNH1	1335	2862	745
RCOR3	278	790	353
TRAF5	7181	10803	5713
RD3	1321	807	1251
SLC30A1	99	52	48
NEK2	5640	4767	3452
LPGAT1	3740	2087	1863
INTS7	96	276	234
DTL	970	1380	1000
PPP2R5A	3568	2848	2023
TMEM206	5730	7110	4819
NENF	307	276	179
ATF3	253	292	216
FAM71A	3810	1412	1998
BATF3	549	310	598
NSL1	897	1045	671
TATDN3	9550	8882	3305
SPATA45	2177	3252	4246
FLVCR1	2282	2771	2957
VASH2	3790	1378	3636
ANGEL2	1293	863	1188
RPS6KC1	2689	2087	2170
PROX1	2176	898	1770
SMYD2	113	315	185
PTPN14	2782	7868	2916
CENPF	12129	15073	36078
KCNK2	305	1519	1595
KCTD3	2012	2591	3077
USH2A	1588	1694	3356
ESRRG	1659	3469	710
GPATCH2	174	113	247
SPATA17	303	157	285
RRP15	1010	518	952
TGFB2	4234	1909	2819
LYPLAL1	2610	1783	1891
ZC3H11B	3620	5274	2508
SLC30A10	652	1447	1319
EPRS	504	433	450
BPNT1	2014	2379	2248
IARS2	4738	13240	6617
RAB3GAP2	327	586	175
MARK1	3066	1215	1780
C1orf115	170	49	156
MARC2	315	478	517
MARC1	1624	2155	1977
HLX	2963	4588	3895
DUSP10	291	675	653
HHIPL2	967	507	546
TAF1A	555	626	420
MIA3	394	422	124
AIDA	9958	10452	10707
BROX	432	250	140
FAM177B	3375	1711	2077
DISP1	2505	12609	5024
TLR5	1213	1332	2032
SUSD4	181	156	266
CCDC185	958	287	825
CAPN8	968	2359	1952
CAPN2	473	473	436
TP53BP2	4206	3268	3439
FBXO28	2618	6952	2455
DEGS1	27	45	65
NVL	2153	2033	2634
CNIH4	2105	3623	2035
WDR26	3553	2161	1146
CNIH3	4321	3081	5628
DNAH14	2479	2661	1427
LBR	5150	10058	4114
ENAH	1230	2630	2152
SRP9	2115	2911	2573
EPHX1	545	325	163
TMEM63A	1727	1083	662
LEFTY1	614	257	758
RP4-559A3.7	1490	1996	948
PYCR2	748	1264	791
LEFTY2	6119	2892	6796
SDE2	1830	1385	1883
H3F3A	2784	504	1644
ACBD3	2108	2173	2081
MIXL1	6357	3388	2565
LIN9	401	671	1047
PARP1	65	258	88
STUM	6	12	2
ITPKB	1358	2164	2549
PSEN2	2946	5653	3022
ADCK3	514	340	133
CDC42BPA	1160	862	747
ZNF678	3970	2782	2176
SNAP47	2634	1449	2185
JMJD4	264	315	235
PRSS38	53	63	107
WNT9A	929	333	403
WNT3A	1916	983	2307
ARF1	6823	8685	7296
C1orf35	144	217	138
MRPL55	558	569	540
GUK1	1673	1963	1609
GJC2	84	118	306
IBA57	5474	6845	5122
C1orf145	6259	10561	5315
OBSCN	125	142	208
TRIM11	4796	14952	9047
TRIM17	8750	6188	6594
HIST3H3	4320	3398	3921
HIST3H2A	1708	1535	1653
HIST3H2BB	2063	2587	2428
RNF187	1667	704	547
RHOU	10100	4887	10777
TMEM78	5069	5424	4451
RAB4A	7418	3625	4790
SPHAR	679	1029	2110
CCSAP	108	329	271
ACTA1	87	53	74
NUP133	405	365	93
